,0,1,2,3,4,5,6,7,8,9
0,0.9353613893091873,-1.3146755870497306,1.0565907628355782,0.2358049915246118,0.3658146490285305,-0.9530299358967494,-0.9080196803446091,-0.34967485678934956,-0.3970589601738103,-0.5354520288139867
1,0.3054971272625971,0.5029753655845568,0.27898197598099683,-0.17183878665266678,0.38482203014578803,-0.09499331140566282,-0.46516430679487775,0.7332184219557323,-0.9548448496323586,-1.7584978255343988
2,-2.0739900849134107,-1.9812810575642874,0.6220446760638998,-1.0495582729983393,0.7839770336081288,-0.8761025143906526,-0.03967581063925335,-1.6443220192494354,-1.4941259939429934,-1.575487323105432
3,-0.9542313968305834,0.02654262689847646,0.33615909266148064,0.2615122568150683,2.5516634775128093,-1.8347365362358676,-2.5347171962593094,1.3604387863773888,0.6339196980671086,-0.46849696694973064
4,0.7254066352936572,2.6889608724971588,-1.013220860997939,2.0940730253777935,1.886405138408897,-1.0595448272128842,-1.4984935117442513,0.42496909756047374,0.7185128187432863,-0.4283239298311769
5,-1.7240654948875271,0.4929662744356902,-0.3499663075043253,-0.623552162470734,-0.1663920222545994,1.0707529991098135,-1.4463928795619299,0.5053819647940194,-1.1610405812805424,0.7902581960982843
6,1.0753312253195406,0.995422650108823,-1.3905898310891271,0.07054400037165989,-1.1357684592345783,1.8755321779428349,1.355463340020685,-0.7517391929570784,0.702651608616503,1.1339608470014662
7,-0.25438221677881645,0.9473790125942614,0.027402662586869273,0.503895043839395,0.8029844147253863,-1.2074821762630716,-0.14098259543821154,0.7412597086790869,-0.9442707095478363,-0.9416460707904734
8,0.7254066352936572,1.7160772128272648,-0.6815935842511289,0.5626545073604482,0.8409991769598946,-0.3050643470569292,-0.14387707500389607,0.5991969765664894,-0.687847812498172,-0.7095351896610522
9,-0.25438221677881645,1.273675384047332,0.4962550193668393,1.6386871830896588,0.5748958413183296,-0.038777118766592275,0.7186778355700909,0.5965165476587045,1.1097560018706096,0.33050010463039264
10,1.7751804053713076,0.11662444723828205,-0.13269326411848284,-0.9210219465460463,-1.6489677494004507,1.3695864441911936,1.6651726535489286,-0.04946681911744588,-0.7010654876038248,1.3705353989218374
11,-0.25438221677881645,0.21471354049718125,-0.7158998542594205,-1.0973003371091927,1.240154180422242,-1.2518633809781274,-1.0672160564572577,-1.226175109634998,-0.9918543399281865,-0.1917493779108052
